lot_id,process_id,order_id,product_id,machine_id,total_work_time,setup_time,downtime
LOT000732,A,PORD000732,PRD0013,MILL_02,72.45,20.07,2.64
LOT000732,B,PORD000732,PRD0013,LATHE_01,71.51,15.31,4.02
LOT000732,C,PORD000732,PRD0013,DRILL_01,74.45,16.35,3.2
LOT000732,D,PORD000732,PRD0013,GRIND_03,78.84,21.42,4.8
LOT000732,E,PORD000732,PRD0013,ADD_02,72.45,21.69,2.83
LOT000733,A,PORD000733,PRD0012,MILL_03,99.6,18.25,1.73
LOT000733,B,PORD000733,PRD0012,LATHE_04,94.67,17.79,4.37
LOT000733,C,PORD000733,PRD0012,DRILL_01,95.09,18.25,8.34
LOT000733,D,PORD000733,PRD0012,GRIND_03,107.97,20.87,7.5
LOT000733,E,PORD000733,PRD0012,ADD_01,105.94,19.04,9.09
LOT000734,A,PORD000734,PRD0010,MILL_04,54.19,18.06,0.36
LOT000734,B,PORD000734,PRD0010,LATHE_01,60.34,24.6,0.88
LOT000734,C,PORD000734,PRD0010,DRILL_02,60.69,18.64,8.49
LOT000734,D,PORD000734,PRD0010,GRIND_02,61.66,22.14,5.51
LOT000734,E,PORD000734,PRD0010,ADD_02,56.97,20.18,7.67
LOT000735,A,PORD000735,PRD0014,MILL_04,29.92,19.9,4.06
LOT000735,B,PORD000735,PRD0014,LATHE_01,35.13,23.46,5.69
LOT000735,C,PORD000735,PRD0014,DRILL_03,37.96,22.87,8.39
LOT000735,D,PORD000735,PRD0014,GRIND_03,31.46,16.55,8.43
LOT000735,E,PORD000735,PRD0014,ADD_02,34.15,20.28,8.1
LOT000736,A,PORD000736,PRD0017,MILL_03,96.1,22.77,23.12
LOT000736,B,PORD000736,PRD0017,LATHE_03,78.88,23.52,4.05
LOT000736,C,PORD000736,PRD0017,DRILL_02,96.2,19.4,28.47
LOT000736,D,PORD000736,PRD0017,GRIND_03,65.62,21.18,1.13
LOT000736,E,PORD000736,PRD0017,ADD_02,77.37,15.54,11.12
LOT000737,A,PORD000737,PRD0019,MILL_02,108.55,19.64,6.9
LOT000737,B,PORD000737,PRD0019,LATHE_04,98.01,17.38,3.57
LOT000737,C,PORD000737,PRD0019,DRILL_01,108.34,20.36,7.7
LOT000737,D,PORD000737,PRD0019,GRIND_01,112.09,24.67,8.25
LOT000737,E,PORD000737,PRD0019,ADD_01,143.86,18.63,44.5
LOT000738,A,PORD000738,PRD0014,MILL_01,136.66,24.22,21.58
LOT000738,B,PORD000738,PRD0014,LATHE_02,91.95,20.78,1.57
LOT000738,C,PORD000738,PRD0014,DRILL_01,114.43,17.19,8.48
LOT000738,D,PORD000738,PRD0014,GRIND_02,113.9,19.45,3.33
LOT000738,E,PORD000738,PRD0014,ADD_02,117.96,17.77,26.64
LOT000739,A,PORD000739,PRD0020,MILL_04,95.36,20.53,1.07
LOT000739,B,PORD000739,PRD0020,LATHE_02,86.73,20.23,1.01
LOT000739,C,PORD000739,PRD0020,DRILL_01,91.58,17.42,3.32
LOT000739,D,PORD000739,PRD0020,GRIND_01,78.55,16.85,0.43
LOT000739,E,PORD000739,PRD0020,ADD_01,104.32,20.95,11.24
LOT000740,A,PORD000740,PRD0014,MILL_01,69.17,23.3,6.93
LOT000740,B,PORD000740,PRD0014,LATHE_02,60.05,19.73,0.8
LOT000740,C,PORD000740,PRD0014,DRILL_02,67.23,19.46,7.74
LOT000740,D,PORD000740,PRD0014,GRIND_02,71.6,19.33,7.77
LOT000740,E,PORD000740,PRD0014,ADD_01,52.13,15.89,1.9
LOT000741,A,PORD000741,PRD0002,MILL_02,51.91,15.55,1.51
LOT000741,B,PORD000741,PRD0002,LATHE_04,64.01,24.86,0.45
LOT000741,C,PORD000741,PRD0002,DRILL_02,65.67,19.89,8.97
LOT000741,D,PORD000741,PRD0002,GRIND_02,50.85,15.85,1.26
LOT000741,E,PORD000741,PRD0002,ADD_02,81.74,16.41,30.14
LOT000742,A,PORD000742,PRD0004,MILL_03,63.62,21.18,6.63
LOT000742,B,PORD000742,PRD0004,LATHE_01,60.49,20.19,5.66
LOT000742,C,PORD000742,PRD0004,DRILL_01,62.7,20.41,11.0
LOT000742,D,PORD000742,PRD0004,GRIND_03,59.11,16.52,7.73
LOT000742,E,PORD000742,PRD0004,ADD_01,72.08,20.64,13.04
LOT000743,A,PORD000743,PRD0012,MILL_01,90.44,17.43,6.35
LOT000743,B,PORD000743,PRD0012,LATHE_03,100.89,24.76,3.43
LOT000743,C,PORD000743,PRD0012,DRILL_02,89.58,15.59,7.46
LOT000743,D,PORD000743,PRD0012,GRIND_03,98.17,20.99,1.79
LOT000743,E,PORD000743,PRD0012,ADD_01,100.82,18.47,1.35
LOT000744,A,PORD000744,PRD0015,MILL_03,56.12,21.11,5.36
LOT000744,B,PORD000744,PRD0015,LATHE_03,57.1,19.09,2.66
LOT000744,C,PORD000744,PRD0015,DRILL_02,62.28,18.5,9.4
LOT000744,D,PORD000744,PRD0015,GRIND_02,72.01,15.64,22.84
LOT000744,E,PORD000744,PRD0015,ADD_02,60.82,21.67,8.67
LOT000745,A,PORD000745,PRD0014,MILL_01,80.38,19.81,3.51
LOT000745,B,PORD000745,PRD0014,LATHE_04,76.1,23.16,3.45
LOT000745,C,PORD000745,PRD0014,DRILL_01,85.51,25.0,6.94
LOT000745,D,PORD000745,PRD0014,GRIND_03,69.14,16.06,0.87
LOT000745,E,PORD000745,PRD0014,ADD_02,61.62,15.68,0.7
LOT000746,A,PORD000746,PRD0007,MILL_02,34.77,22.55,6.54
LOT000746,B,PORD000746,PRD0007,LATHE_03,35.38,24.22,5.67
LOT000746,C,PORD000746,PRD0007,DRILL_03,38.82,23.99,8.47
LOT000746,D,PORD000746,PRD0007,GRIND_03,32.97,21.79,4.11
LOT000746,E,PORD000746,PRD0007,ADD_02,39.85,24.24,9.6
LOT000747,A,PORD000747,PRD0002,MILL_02,85.46,24.02,6.51
LOT000747,B,PORD000747,PRD0002,LATHE_03,104.5,18.43,19.93
LOT000747,C,PORD000747,PRD0002,DRILL_02,75.25,19.12,0.22
LOT000747,D,PORD000747,PRD0002,GRIND_01,104.39,18.87,29.04
LOT000747,E,PORD000747,PRD0002,ADD_01,98.12,22.04,13.22
LOT000748,A,PORD000748,PRD0019,MILL_02,99.04,21.69,4.18
LOT000748,B,PORD000748,PRD0019,LATHE_02,94.76,18.74,5.22
LOT000748,C,PORD000748,PRD0019,DRILL_02,98.25,24.65,4.8
LOT000748,D,PORD000748,PRD0019,GRIND_03,94.59,23.98,8.5
LOT000748,E,PORD000748,PRD0019,ADD_01,110.23,23.03,12.71
LOT000749,A,PORD000749,PRD0017,MILL_04,80.46,22.26,1.08
LOT000749,B,PORD000749,PRD0017,LATHE_01,74.97,16.75,5.15
LOT000749,C,PORD000749,PRD0017,DRILL_02,77.45,17.88,2.3
LOT000749,D,PORD000749,PRD0017,GRIND_02,76.68,16.64,9.16
LOT000749,E,PORD000749,PRD0017,ADD_02,77.92,18.46,3.07
LOT000750,A,PORD000750,PRD0003,MILL_04,86.54,21.63,15.65
LOT000750,B,PORD000750,PRD0003,LATHE_03,77.25,18.28,5.65
LOT000750,C,PORD000750,PRD0003,DRILL_01,70.34,15.25,3.3
LOT000750,D,PORD000750,PRD0003,GRIND_03,108.87,21.08,33.66
LOT000750,E,PORD000750,PRD0003,ADD_01,69.71,18.18,0.07
LOT000751,A,PORD000751,PRD0018,MILL_02,118.63,17.25,0.75
LOT000751,B,PORD000751,PRD0018,LATHE_01,110.13,19.48,1.51
LOT000751,C,PORD000751,PRD0018,DRILL_02,121.64,17.73,3.64
LOT000751,D,PORD000751,PRD0018,GRIND_03,138.6,15.93,22.17
LOT000751,E,PORD000751,PRD0018,ADD_02,123.68,16.08,12.79
LOT000752,A,PORD000752,PRD0019,MILL_02,108.03,23.29,18.8
LOT000752,B,PORD000752,PRD0019,LATHE_02,82.37,23.46,1.36
LOT000752,C,PORD000752,PRD0019,DRILL_01,89.69,16.38,5.77
LOT000752,D,PORD000752,PRD0019,GRIND_03,85.34,16.08,9.24
LOT000752,E,PORD000752,PRD0019,ADD_02,107.95,24.26,5.22
LOT000753,A,PORD000753,PRD0013,MILL_03,77.54,20.39,2.88
LOT000753,B,PORD000753,PRD0013,LATHE_01,71.09,22.46,0.36
LOT000753,C,PORD000753,PRD0013,DRILL_02,87.97,23.23,8.39
LOT000753,D,PORD000753,PRD0013,GRIND_01,88.24,24.29,9.83
LOT000753,E,PORD000753,PRD0013,ADD_02,106.47,22.25,27.37
LOT000754,A,PORD000754,PRD0009,MILL_04,146.44,17.76,7.3
LOT000754,B,PORD000754,PRD0009,LATHE_02,128.18,24.42,2.66
LOT000754,C,PORD000754,PRD0009,DRILL_03,132.56,16.89,8.9
LOT000754,D,PORD000754,PRD0009,GRIND_03,132.1,22.12,6.99
LOT000754,E,PORD000754,PRD0009,ADD_01,123.81,24.59,4.45
LOT000755,A,PORD000755,PRD0011,MILL_02,85.91,20.95,2.43
LOT000755,B,PORD000755,PRD0011,LATHE_01,85.94,15.22,0.55
LOT000755,C,PORD000755,PRD0011,DRILL_02,86.96,22.92,2.61
LOT000755,D,PORD000755,PRD0011,GRIND_03,86.73,18.71,0.53
LOT000755,E,PORD000755,PRD0011,ADD_02,102.74,19.66,26.54
LOT000756,A,PORD000756,PRD0020,MILL_04,66.47,22.78,4.59
LOT000756,B,PORD000756,PRD0020,LATHE_04,64.38,20.24,5.85
LOT000756,C,PORD000756,PRD0020,DRILL_03,74.09,21.84,14.43
LOT000756,D,PORD000756,PRD0020,GRIND_02,62.49,19.62,7.51
LOT000756,E,PORD000756,PRD0020,ADD_02,72.67,15.43,11.43
LOT000757,A,PORD000757,PRD0007,MILL_02,74.63,16.22,3.6
LOT000757,B,PORD000757,PRD0007,LATHE_03,85.07,16.3,14.08
LOT000757,C,PORD000757,PRD0007,DRILL_02,80.63,19.06,3.64
LOT000757,D,PORD000757,PRD0007,GRIND_01,82.9,17.96,5.03
LOT000757,E,PORD000757,PRD0007,ADD_02,89.3,20.98,10.71
LOT000758,A,PORD000758,PRD0004,MILL_01,64.49,22.26,4.2
LOT000758,B,PORD000758,PRD0004,LATHE_02,65.89,22.37,1.77
LOT000758,C,PORD000758,PRD0004,DRILL_03,97.86,21.29,34.9
LOT000758,D,PORD000758,PRD0004,GRIND_01,78.17,24.53,8.01
LOT000758,E,PORD000758,PRD0004,ADD_01,70.78,16.4,6.48
LOT000759,A,PORD000759,PRD0013,MILL_01,76.16,16.73,7.32
LOT000759,B,PORD000759,PRD0013,LATHE_02,62.9,17.11,1.87
LOT000759,C,PORD000759,PRD0013,DRILL_01,74.38,24.91,2.34
LOT000759,D,PORD000759,PRD0013,GRIND_02,73.83,24.21,0.45
LOT000759,E,PORD000759,PRD0013,ADD_01,73.79,23.82,2.72
LOT000760,A,PORD000760,PRD0001,MILL_03,63.45,21.35,6.99
LOT000760,B,PORD000760,PRD0001,LATHE_01,57.87,24.8,1.35
LOT000760,C,PORD000760,PRD0001,DRILL_03,57.36,16.51,5.81
LOT000760,D,PORD000760,PRD0001,GRIND_01,58.16,21.93,4.14
LOT000760,E,PORD000760,PRD0001,ADD_01,55.86,22.35,4.69
LOT000761,A,PORD000761,PRD0011,MILL_03,130.22,22.83,0.21
LOT000761,B,PORD000761,PRD0011,LATHE_02,149.42,24.8,16.1
LOT000761,C,PORD000761,PRD0011,DRILL_03,104.82,15.26,9.45
LOT000761,D,PORD000761,PRD0011,GRIND_03,112.32,18.58,0.64
LOT000761,E,PORD000761,PRD0011,ADD_02,150.71,20.91,35.65
LOT000762,A,PORD000762,PRD0005,MILL_04,63.27,16.34,4.81
LOT000762,B,PORD000762,PRD0005,LATHE_04,73.45,23.01,1.53
LOT000762,C,PORD000762,PRD0005,DRILL_02,65.02,20.34,2.15
LOT000762,D,PORD000762,PRD0005,GRIND_01,67.01,15.91,3.98
LOT000762,E,PORD000762,PRD0005,ADD_02,98.03,17.91,42.33
LOT000763,A,PORD000763,PRD0002,MILL_04,99.91,18.8,9.08
LOT000763,B,PORD000763,PRD0002,LATHE_01,94.64,17.21,1.16
LOT000763,C,PORD000763,PRD0002,DRILL_03,103.14,22.08,7.77
LOT000763,D,PORD000763,PRD0002,GRIND_01,101.74,16.5,5.61
LOT000763,E,PORD000763,PRD0002,ADD_02,135.8,20.46,41.48
LOT000764,A,PORD000764,PRD0018,MILL_03,136.24,23.61,23.16
LOT000764,B,PORD000764,PRD0018,LATHE_04,119.59,24.96,6.29
LOT000764,C,PORD000764,PRD0018,DRILL_02,107.19,19.01,2.31
LOT000764,D,PORD000764,PRD0018,GRIND_01,107.61,22.13,2.72
LOT000764,E,PORD000764,PRD0018,ADD_01,119.92,20.26,22.88
LOT000765,A,PORD000765,PRD0014,MILL_04,32.48,19.23,7.23
LOT000765,B,PORD000765,PRD0014,LATHE_03,26.3,19.92,1.05
LOT000765,C,PORD000765,PRD0014,DRILL_02,38.03,23.56,8.35
LOT000765,D,PORD000765,PRD0014,GRIND_02,59.89,19.59,33.73
LOT000765,E,PORD000765,PRD0014,ADD_01,31.35,19.55,6.65
LOT000766,A,PORD000766,PRD0016,MILL_01,80.38,20.04,3.1
LOT000766,B,PORD000766,PRD0016,LATHE_03,79.09,24.28,1.54
LOT000766,C,PORD000766,PRD0016,DRILL_01,86.12,23.08,0.41
LOT000766,D,PORD000766,PRD0016,GRIND_03,73.5,17.42,0.24
LOT000766,E,PORD000766,PRD0016,ADD_01,97.9,22.26,10.23
LOT000767,A,PORD000767,PRD0004,MILL_01,94.21,17.82,4.98
LOT000767,B,PORD000767,PRD0004,LATHE_03,78.87,16.39,2.55
LOT000767,C,PORD000767,PRD0004,DRILL_02,84.86,15.45,8.67
LOT000767,D,PORD000767,PRD0004,GRIND_03,105.4,21.72,13.47
LOT000767,E,PORD000767,PRD0004,ADD_01,100.46,24.72,7.67
LOT000768,A,PORD000768,PRD0018,MILL_02,99.2,23.15,3.23
LOT000768,B,PORD000768,PRD0018,LATHE_02,108.6,20.3,4.9
LOT000768,C,PORD000768,PRD0018,DRILL_03,96.82,19.35,3.85
LOT000768,D,PORD000768,PRD0018,GRIND_01,104.39,19.72,7.1
LOT000768,E,PORD000768,PRD0018,ADD_02,110.97,20.49,14.99
LOT000769,A,PORD000769,PRD0007,MILL_01,47.68,19.1,1.76
LOT000769,B,PORD000769,PRD0007,LATHE_03,52.88,22.38,4.86
LOT000769,C,PORD000769,PRD0007,DRILL_01,58.93,22.73,11.43
LOT000769,D,PORD000769,PRD0007,GRIND_02,58.75,23.75,5.12
LOT000769,E,PORD000769,PRD0007,ADD_02,44.87,16.6,1.65
LOT000770,A,PORD000770,PRD0003,MILL_03,72.05,16.14,0.43
LOT000770,B,PORD000770,PRD0003,LATHE_02,89.21,23.86,4.78
LOT000770,C,PORD000770,PRD0003,DRILL_01,93.15,23.55,0.44
LOT000770,D,PORD000770,PRD0003,GRIND_02,80.27,15.69,3.38
LOT000770,E,PORD000770,PRD0003,ADD_02,88.28,23.91,7.19
LOT000771,A,PORD000771,PRD0015,MILL_02,112.2,20.91,7.82
LOT000771,B,PORD000771,PRD0015,LATHE_04,102.85,21.83,2.18
LOT000771,C,PORD000771,PRD0015,DRILL_02,118.67,18.48,7.19
LOT000771,D,PORD000771,PRD0015,GRIND_02,113.3,17.39,18.32
LOT000771,E,PORD000771,PRD0015,ADD_02,121.55,24.04,11.3
LOT000772,A,PORD000772,PRD0008,MILL_02,65.0,20.61,2.12
LOT000772,B,PORD000772,PRD0008,LATHE_01,62.04,19.31,5.55
LOT000772,C,PORD000772,PRD0008,DRILL_03,65.77,24.39,5.06
LOT000772,D,PORD000772,PRD0008,GRIND_01,66.72,23.96,6.89
LOT000772,E,PORD000772,PRD0008,ADD_02,70.92,17.69,14.2
LOT000773,A,PORD000773,PRD0008,MILL_01,97.03,22.97,6.2
LOT000773,B,PORD000773,PRD0008,LATHE_04,89.08,17.91,4.82
LOT000773,C,PORD000773,PRD0008,DRILL_01,92.05,21.74,6.53
LOT000773,D,PORD000773,PRD0008,GRIND_01,87.49,24.98,4.25
LOT000773,E,PORD000773,PRD0008,ADD_01,88.42,16.93,6.08
LOT000774,A,PORD000774,PRD0002,MILL_01,57.67,16.04,14.32
LOT000774,B,PORD000774,PRD0002,LATHE_03,48.97,16.12,4.67
LOT000774,C,PORD000774,PRD0002,DRILL_02,58.22,19.31,9.91
LOT000774,D,PORD000774,PRD0002,GRIND_02,62.02,21.85,8.63
LOT000774,E,PORD000774,PRD0002,ADD_02,59.74,23.21,5.6
LOT000775,A,PORD000775,PRD0020,MILL_04,82.05,20.68,2.5
LOT000775,B,PORD000775,PRD0020,LATHE_04,76.55,21.64,1.62
LOT000775,C,PORD000775,PRD0020,DRILL_02,72.08,15.47,2.22
LOT000775,D,PORD000775,PRD0020,GRIND_01,90.49,23.36,4.84
LOT000775,E,PORD000775,PRD0020,ADD_02,93.9,19.56,12.53
LOT000776,A,PORD000776,PRD0004,MILL_02,121.5,24.72,14.35
LOT000776,B,PORD000776,PRD0004,LATHE_03,104.37,21.87,4.8
LOT000776,C,PORD000776,PRD0004,DRILL_03,94.09,18.06,5.4
LOT000776,D,PORD000776,PRD0004,GRIND_01,106.41,18.92,0.76
LOT000776,E,PORD000776,PRD0004,ADD_02,117.1,20.12,6.86
LOT000777,A,PORD000777,PRD0013,MILL_03,49.4,21.59,5.49
LOT000777,B,PORD000777,PRD0013,LATHE_04,45.56,19.37,5.6
LOT000777,C,PORD000777,PRD0013,DRILL_02,48.38,19.64,7.32
LOT000777,D,PORD000777,PRD0013,GRIND_01,48.27,19.37,5.0
LOT000777,E,PORD000777,PRD0013,ADD_02,45.1,20.94,2.45
LOT000778,A,PORD000778,PRD0008,MILL_04,29.0,16.13,6.78
LOT000778,B,PORD000778,PRD0008,LATHE_01,31.73,24.64,0.42
LOT000778,C,PORD000778,PRD0008,DRILL_01,30.94,19.18,5.22
LOT000778,D,PORD000778,PRD0008,GRIND_01,31.66,19.26,6.76
LOT000778,E,PORD000778,PRD0008,ADD_02,30.44,18.27,5.92
LOT000779,A,PORD000779,PRD0002,MILL_02,102.91,15.24,20.07
LOT000779,B,PORD000779,PRD0002,LATHE_03,105.22,20.89,7.24
LOT000779,C,PORD000779,PRD0002,DRILL_01,93.09,21.21,0.18
LOT000779,D,PORD000779,PRD0002,GRIND_02,103.43,19.27,8.93
LOT000779,E,PORD000779,PRD0002,ADD_02,99.31,16.68,7.87
LOT000780,A,PORD000780,PRD0003,MILL_03,61.8,17.95,1.51
LOT000780,B,PORD000780,PRD0003,LATHE_04,68.19,15.72,4.78
LOT000780,C,PORD000780,PRD0003,DRILL_02,79.73,21.27,6.08
LOT000780,D,PORD000780,PRD0003,GRIND_01,65.09,15.74,4.37
LOT000780,E,PORD000780,PRD0003,ADD_02,75.84,18.17,13.95
LOT000781,A,PORD000781,PRD0005,MILL_01,31.64,20.1,5.38
LOT000781,B,PORD000781,PRD0005,LATHE_01,25.81,16.88,1.88
LOT000781,C,PORD000781,PRD0005,DRILL_02,43.84,20.44,17.97
LOT000781,D,PORD000781,PRD0005,GRIND_03,30.68,17.91,6.25
LOT000781,E,PORD000781,PRD0005,ADD_01,39.4,20.69,12.89
LOT000782,A,PORD000782,PRD0018,MILL_02,89.59,24.49,6.08
LOT000782,B,PORD000782,PRD0018,LATHE_01,78.87,15.65,2.19
LOT000782,C,PORD000782,PRD0018,DRILL_03,79.89,20.79,5.88
LOT000782,D,PORD000782,PRD0018,GRIND_03,98.47,24.34,9.95
LOT000782,E,PORD000782,PRD0018,ADD_02,83.26,22.03,1.27
LOT000783,A,PORD000783,PRD0010,MILL_04,63.68,19.34,1.38
LOT000783,B,PORD000783,PRD0010,LATHE_03,83.84,19.86,20.14
LOT000783,C,PORD000783,PRD0010,DRILL_02,73.25,22.31,6.04
LOT000783,D,PORD000783,PRD0010,GRIND_01,66.14,18.12,9.01
LOT000783,E,PORD000783,PRD0010,ADD_01,54.74,15.15,1.47
LOT000784,A,PORD000784,PRD0007,MILL_04,86.81,21.29,13.38
LOT000784,B,PORD000784,PRD0007,LATHE_03,84.78,16.45,6.43
LOT000784,C,PORD000784,PRD0007,DRILL_02,87.9,18.21,8.7
LOT000784,D,PORD000784,PRD0007,GRIND_03,86.26,24.82,2.59
LOT000784,E,PORD000784,PRD0007,ADD_02,88.03,23.42,3.27
LOT000785,A,PORD000785,PRD0004,MILL_02,95.9,15.56,14.88
LOT000785,B,PORD000785,PRD0004,LATHE_04,102.94,17.62,24.15
LOT000785,C,PORD000785,PRD0004,DRILL_03,91.75,23.92,2.75
LOT000785,D,PORD000785,PRD0004,GRIND_02,101.27,21.84,5.23
LOT000785,E,PORD000785,PRD0004,ADD_01,129.85,20.75,39.69
LOT000786,A,PORD000786,PRD0004,MILL_04,55.73,21.93,6.16
LOT000786,B,PORD000786,PRD0004,LATHE_03,56.82,24.53,4.85
LOT000786,C,PORD000786,PRD0004,DRILL_01,60.33,20.96,8.38
LOT000786,D,PORD000786,PRD0004,GRIND_03,63.48,20.22,6.89
LOT000786,E,PORD000786,PRD0004,ADD_01,58.89,24.71,4.02
LOT000787,A,PORD000787,PRD0012,MILL_03,73.57,20.5,20.98
LOT000787,B,PORD000787,PRD0012,LATHE_04,55.24,24.01,2.15
LOT000787,C,PORD000787,PRD0012,DRILL_01,51.06,19.68,3.27
LOT000787,D,PORD000787,PRD0012,GRIND_01,72.58,22.28,20.62
LOT000787,E,PORD000787,PRD0012,ADD_02,52.96,20.75,1.34
LOT000788,A,PORD000788,PRD0017,MILL_01,99.71,15.47,3.55
LOT000788,B,PORD000788,PRD0017,LATHE_02,96.07,22.45,1.7
LOT000788,C,PORD000788,PRD0017,DRILL_01,120.23,22.39,12.91
LOT000788,D,PORD000788,PRD0017,GRIND_01,92.08,17.27,3.92
LOT000788,E,PORD000788,PRD0017,ADD_01,140.08,18.42,37.25
LOT000789,A,PORD000789,PRD0002,MILL_02,72.43,18.4,3.99
LOT000789,B,PORD000789,PRD0002,LATHE_02,80.61,17.19,6.28
LOT000789,C,PORD000789,PRD0002,DRILL_02,88.53,20.65,7.56
LOT000789,D,PORD000789,PRD0002,GRIND_02,85.24,17.36,11.13
LOT000789,E,PORD000789,PRD0002,ADD_01,96.54,24.99,7.6
LOT000790,A,PORD000790,PRD0009,MILL_04,78.85,16.96,7.28
LOT000790,B,PORD000790,PRD0009,LATHE_04,105.25,22.89,21.65
LOT000790,C,PORD000790,PRD0009,DRILL_02,88.56,17.29,9.13
LOT000790,D,PORD000790,PRD0009,GRIND_01,75.49,22.1,3.18
LOT000790,E,PORD000790,PRD0009,ADD_02,81.18,19.27,9.59
LOT000791,A,PORD000791,PRD0011,MILL_02,56.09,21.91,3.95
LOT000791,B,PORD000791,PRD0011,LATHE_04,51.99,17.19,2.29
LOT000791,C,PORD000791,PRD0011,DRILL_01,46.64,17.41,0.84
LOT000791,D,PORD000791,PRD0011,GRIND_02,50.35,15.16,3.69
LOT000791,E,PORD000791,PRD0011,ADD_02,56.93,22.45,6.14
LOT000792,A,PORD000792,PRD0003,MILL_02,81.67,20.97,11.28
LOT000792,B,PORD000792,PRD0003,LATHE_03,79.3,21.36,4.82
LOT000792,C,PORD000792,PRD0003,DRILL_02,83.72,23.82,6.52
LOT000792,D,PORD000792,PRD0003,GRIND_03,78.17,18.0,7.31
LOT000792,E,PORD000792,PRD0003,ADD_02,70.19,20.88,6.93
LOT000793,A,PORD000793,PRD0011,MILL_04,37.8,16.33,14.67
LOT000793,B,PORD000793,PRD0011,LATHE_03,27.47,15.71,5.35
LOT000793,C,PORD000793,PRD0011,DRILL_03,28.14,16.92,4.88
LOT000793,D,PORD000793,PRD0011,GRIND_02,31.52,17.52,7.74
LOT000793,E,PORD000793,PRD0011,ADD_02,40.98,24.99,9.85
LOT000794,A,PORD000794,PRD0014,MILL_02,88.65,24.25,3.95
LOT000794,B,PORD000794,PRD0014,LATHE_01,79.06,17.44,7.79
LOT000794,C,PORD000794,PRD0014,DRILL_03,90.24,24.8,6.95
LOT000794,D,PORD000794,PRD0014,GRIND_02,87.62,24.46,7.83
LOT000794,E,PORD000794,PRD0014,ADD_02,74.5,20.55,6.96
LOT000795,A,PORD000795,PRD0010,MILL_02,54.15,15.23,1.48
LOT000795,B,PORD000795,PRD0010,LATHE_04,71.39,19.15,14.24
LOT000795,C,PORD000795,PRD0010,DRILL_03,54.58,16.94,7.09
LOT000795,D,PORD000795,PRD0010,GRIND_03,55.46,20.3,4.81
LOT000795,E,PORD000795,PRD0010,ADD_01,57.24,23.06,1.58
LOT000796,A,PORD000796,PRD0014,MILL_03,73.51,18.91,1.17
LOT000796,B,PORD000796,PRD0014,LATHE_03,74.42,22.49,7.03
LOT000796,C,PORD000796,PRD0014,DRILL_03,67.98,17.21,2.41
LOT000796,D,PORD000796,PRD0014,GRIND_03,75.07,17.82,5.83
LOT000796,E,PORD000796,PRD0014,ADD_01,97.82,17.4,33.65
LOT000797,A,PORD000797,PRD0008,MILL_02,120.7,23.24,3.09
LOT000797,B,PORD000797,PRD0008,LATHE_01,114.91,23.27,2.25
LOT000797,C,PORD000797,PRD0008,DRILL_03,126.26,23.79,9.27
LOT000797,D,PORD000797,PRD0008,GRIND_02,103.13,16.8,4.08
LOT000797,E,PORD000797,PRD0008,ADD_01,131.65,20.26,12.12
LOT000798,A,PORD000798,PRD0020,MILL_01,55.2,19.4,0.56
LOT000798,B,PORD000798,PRD0020,LATHE_01,53.05,18.81,5.6
LOT000798,C,PORD000798,PRD0020,DRILL_03,56.52,24.27,1.13
LOT000798,D,PORD000798,PRD0020,GRIND_01,54.25,20.32,2.3
LOT000798,E,PORD000798,PRD0020,ADD_02,91.06,20.93,38.61
LOT000799,A,PORD000799,PRD0011,MILL_04,113.99,17.3,18.88
LOT000799,B,PORD000799,PRD0011,LATHE_01,98.45,22.39,1.15
LOT000799,C,PORD000799,PRD0011,DRILL_01,99.42,23.37,6.06
LOT000799,D,PORD000799,PRD0011,GRIND_03,118.74,21.68,20.92
LOT000799,E,PORD000799,PRD0011,ADD_02,92.56,15.81,4.4
LOT000800,A,PORD000800,PRD0008,MILL_02,76.33,21.21,7.92
LOT000800,B,PORD000800,PRD0008,LATHE_01,70.64,23.33,2.02
LOT000800,C,PORD000800,PRD0008,DRILL_03,73.9,18.59,7.82
LOT000800,D,PORD000800,PRD0008,GRIND_03,65.11,18.68,4.16
LOT000800,E,PORD000800,PRD0008,ADD_02,73.48,23.99,4.29
LOT000801,A,PORD000801,PRD0009,MILL_03,64.12,23.87,5.34
LOT000801,B,PORD000801,PRD0009,LATHE_02,53.7,18.49,0.27
LOT000801,C,PORD000801,PRD0009,DRILL_01,83.09,17.05,33.08
LOT000801,D,PORD000801,PRD0009,GRIND_03,57.03,23.73,3.85
LOT000801,E,PORD000801,PRD0009,ADD_02,83.62,15.04,39.88
LOT000802,A,PORD000802,PRD0017,MILL_01,71.99,24.3,15.83
LOT000802,B,PORD000802,PRD0017,LATHE_02,52.0,19.01,3.62
LOT000802,C,PORD000802,PRD0017,DRILL_01,63.33,24.9,7.61
LOT000802,D,PORD000802,PRD0017,GRIND_02,49.58,18.33,3.45
LOT000802,E,PORD000802,PRD0017,ADD_02,56.66,22.9,6.48
LOT000803,A,PORD000803,PRD0004,MILL_02,74.97,24.48,0.8
LOT000803,B,PORD000803,PRD0004,LATHE_03,93.55,17.31,17.77
LOT000803,C,PORD000803,PRD0004,DRILL_01,72.48,20.78,3.98
LOT000803,D,PORD000803,PRD0004,GRIND_02,83.37,23.83,0.87
LOT000803,E,PORD000803,PRD0004,ADD_01,90.96,21.23,5.24
LOT000804,A,PORD000804,PRD0008,MILL_04,59.13,16.97,0.9
